1,86.7263,86.7263,86.7263,BuildUp3,47,0.311,0.0,False,9.0,2.00,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
1,77.46133,77.46133,77.46133,BuildUp3,43,0.288,0.0,False,8.0,4.02,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,69.05439,69.05439,69.05439,BuildUp3,40,0.266,0.0,False,7.0,6.03,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,114.1022,58.71804,169.4864,BuildUp3,37,0.244,0.0,False,6.0,8.04,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,108.2024,46.91846,169.4864,BuildUp3,33,0.222,0.0,False,5.0,10.04,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,102.2651,35.04385,169.4864,BuildUp3,30,0.199,0.0,False,4.0,12.05,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
3,84.81489,23.10204,169.4864,BuildUp3,27,0.177,0.0,False,2.9,14.06,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
3,77.96509,11.24918,169.4864,BuildUp3,25,0.167,0.0,False,1.9,16.06,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
3,71.54526,1.258432,169.4864,BuildUp3,25,0.167,0.0,True,0.0,18.08,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
3,66.62754,1.478989,164.7301,BuildUp3,25,0.167,0.0,True,1.1,20.10,2.01,-0.98,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,99,100
3,61.65271,6.118381,160.2847,BuildUp3,25,0.167,0.0,True,2.1,22.11,2.02,-0.96,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,98,77
3,55.09795,2.065699,156.4812,BuildUp3,25,0.167,0.0,True,3.1,24.14,2.02,-0.96,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,98,68
4,58.20293,3.726057,151.2785,Peak,25,0.167,6.4,True,4.1,24.49,-0.97,-0.94,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,97,89
4,52.53276,2.441174,144.4371,Peak,25,0.167,5.4,True,5.1,23.52,-0.95,-0.92,-0.99,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,200,15,90,96,100
4,48.96276,2.933535,131.9386,Peak,25,0.167,4.4,True,6.1,22.57,-0.94,-0.90,-0.99,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,200,15,90,95,100
3,56.58612,1.397274,122.9345,Peak,25,0.167,3.4,True,7.1,21.63,-0.93,-0.90,-0.97,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,200,15,90,95,100
3,51.0238,1.351558,117.8288,Peak,25,0.167,2.4,True,8.1,20.70,-0.92,-0.88,-0.97,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,200,15,90,94,100
3,45.66551,1.384929,113.4526,Peak,25,0.167,1.4,True,9.1,19.78,-0.92,-0.88,-0.97,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,200,15,90,94,100
4,62.4044,4.222115,125.8713,Peak,25,0.167,0.4,True,10.1,18.86,-0.91,-0.86,-0.97,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,200,15,90,93,100
